"id","estimate_id","quantity","mfr_no","part_no","description","cost","price","pass2"
48423,65957,0,,,,0.00,0.00,0
48424,64229,,,,,,,0
48425,65958,0,,,"0",0.00,0.00,0
48426,66372,,,,,,,0
48427,65959,1,,,"Thermostat, gasket and antifreeze",25.00,41.03,0
48428,65960,0,,,,,0.00,0
48429,65961,1,,,"Thermostat, thermostat housing, gaskets and antifreeze",88.93,138.43,0
48430,65957,,,,,,,0
48431,65959,,,,,,,0
48432,65960,,,,,,,0
48433,65961,,,,,,,0
48434,68040,,,,,,,0
48435,66483,,,,,,,0
48436,65962,1,,"61522","Oil filter",1.79,8.00,0
48437,67933,,,,,,,0
48438,65963,1,,,"Oil filter",1.79,8.00,0
48439,68565,,,,,,,0
48440,65964,1,,,"Right front hub bearing",28.77,48.40,0
48441,65964,,,,,,,0
48442,66298,,,,,,,0
48443,65965,1,,,"Headlight switch",19.07,34.49,0
48444,65966,1,,,"Alternator",108.31,178.31,0
48445,65966,,,,,,,0
48446,65967,1,,"61334","Oil filter",1.79,8.00,0
48447,65967,,,,,,,0
48448,65968,1,,,"Transmission filter, fluid",92.00,161.23,0
48449,65969,1,,,"Serpentine belt",27.99,52.06,0
48450,65962,,,,,,,0
48451,65963,,,,,,,0
48452,65964,,,,,,,0
48453,65965,,,,,,,0
48454,65966,,,,,,,0
48455,65967,,,,,,,0
48456,65968,,,,,,,0
48457,65969,,,,,,,0
48458,67883,,,,,,,0
48459,67883,,,,,,,0
48460,68275,,,,,,,0
48461,65970,0,,,,,0.00,0
48462,65971,0,,,"0",0.00,0.00,0
48463,65972,1,,,"Front brake pads",24.95,44.00,0
48464,65973,1,,,"Crank position sensor",24.99,46.00,0
48465,65974,1,,,"Rear brake shoes",24.95,45.00,0
48466,65974,1,,,"Rear wheel cylinders and fluid",49.00,85.92,0
48467,65974,1,,,"Oil filter",1.79,8.00,0
48468,65974,,,,,,,0
48469,65975,1,,,"Oil filter",1.79,8.00,0
48470,65976,0,,,,0.00,0.00,0
48471,67952,,,,,,,0
48472,65977,1,,,"Oil filter",1.79,8.00,0
48473,65978,0,,,,,0.00,0
48474,67945,,,,,,,0
48475,67945,,,,,,,0
48476,65979,1,,,"Oil filter",1.79,8.00,0
48477,65980,1,,,"Spark plugs",27.92,54.93,0
48478,65980,1,,,"Oil filter",1.79,8.00,0
48479,65981,1,,,"Front brake pads",24.95,46.41,0
48480,65981,1,,,"Front stabilizer bar end links",27.94,52.08,0
48481,64503,,,,,,,0
48482,66583,,,,,,,0
48483,65983,1,,,"Oil filter",1.79,8.00,0
48484,65983,1,,,"Thermostat",10.40,19.52,0
48485,65983,1,,,"Left front hub assembly",72.62,132.70,0
48486,65983,,,,,,,0
48487,67659,,,,,,,0
48488,65984,1,,"61394","Oil filter",1.79,8.00,0
48489,65984,1,,,"Wiper blades",4.80,10.00,0
48490,65975,,,,,,,0
48491,65974,,,,,,,0
48492,65973,,,,,,,0
48493,65975,,,,,,,0
48494,65980,,,,,,,0
48495,65985,1,,,"Front brake pads",36.00,62.13,0
48496,65985,1,,,"Oil filter",1.79,8.00,0
48497,67601,,,,,,,0
48498,65986,1,,"67061","Oil filter",1.79,8.00,0
48499,65986,,,,,,,0
48500,65987,1,,,"Driver side front hub assembly",75.78,80.00,0
48501,67945,,,,,,,0
48502,65988,1,,,"Inner tie rods",65.98,122.72,0
48503,65988,1,,,"Front struts",146.88,271.56,0
48504,65988,,,,,,,0
48505,65989,1,,,"Oil filter",1.79,8.00,0
48506,65989,1,,,"Thermostat, gasket, new antifreeze",42.28,65.00,0
48507,65989,1,,,"Oxygen sensor",59.99,85.69,0
48508,65990,1,,,"Distributor",227.54,277.54,0
48509,65991,1,,,"Rear brake shoes, wheel cylinders and fluid",55.00,94.22,0
48510,64530,,,,,,,0
48511,64554,,,,,,,0
48512,65691,,,,,,,0
48513,68253,,,,,,,0
48514,65606,,,,,,,0
48515,67611,,,,,,,0
48516,65606,,,,,,,0
48517,65992,1,,"HP1004","Oil filter",10.50,15.90,0
48518,65691,,,,,,,0
48519,65691,,,,,,,0
48520,65992,,,,,,,0
48521,65993,1,,,"2 Tires - P215/70R/15 Hancook 725",167.92,198.92,0
48522,65994,1,,,"Oil filter",1.79,8.00,0
48523,65995,0,,,,0.00,0.00,0
48524,65996,1,,,"Thermostat",23.66,38.03,0
48525,65997,0,,,,,0.00,0
48526,65997,,,,,,,0
48527,65998,0,,,,,0.00,0
48528,65999,0,,,,0.00,0.00,0
48529,6599,1,,,"Oil filter",1.79,8.00,0
48530,65992,,,,,,,0
48531,65991,,,,,,,0
48532,65990,,,,,,,0
48533,65977,,,,,,,0
48534,65979,,,,,,,0
48535,65980,,,,,,,0
48536,65981,,,,,,,0
48537,65982,,,,,,,0
48538,65984,,,,,,,0
48539,65985,,,,,,,0
48540,66000,1,,"61085","Oil filter",1.79,8.00,0
48541,66001,1,,,"Fuel filter",8.71,16.38,0
48542,66002,1,,,"Radiator",138.14,211.00,0
48543,66002,1,,,"Water pump",51.54,94.53,0
48544,66002,1,,,"Antifreeze",12.00,20.00,0
48545,12405,,,,,,,0
48546,66002,,,,,,,0
48547,66000,,,,,,,0
48548,66001,,,,,,,0
48549,66002,,,,,,,0
48550,6599,,,,,,,0
48551,66003,1,,,"Front sway bars",8.58,15.10,0
48552,66004,1,,"UL34","Battery",62.99,82.99,0
48553,66005,1,,,"Used steering column",125.00,195.00,0
48554,66005,1,,,"Oil filter",1.79,8.00,0
48555,66006,1,,,"Power steering hose",76.10,175.90,0
48556,66006,1,,,"Fluid",8.00,12.00,0
48557,66006,,,,,,,0
48558,65881,,,,,,,0
48559,65881,,,,,,,0
48560,66007,1,,,"Thermostat and antifreeze",18.00,25.00,0
48561,66008,1,,,"Power steering pressure hose and fluid",107.00,187.90,0
48562,66006,,,,,,,0
48563,66007,,,,,,,0
48564,67678,,,,,,,0
48565,13603,,,,,,,0
48566,13603,,,,,,,0
48567,2140,,,,,,,0
48568,65883,,,,,,,0
48569,16217,,,,,,,0
48570,16217,,,,,,,0
48571,66009,1,,,"Idler arm",44.30,77.97,0
48572,66009,1,,,"Right front brake hose",21.13,37.18,0
48573,66009,1,,,"Lower control arms",140.00,240.00,0
48574,66010,1,,,"Intake manifold gaskets",45.00,69.95,0
48575,66010,1,,,"Serpentine belt and a/c belt",53.08,83.09,0
48576,66011,1,,,"Multi-function switch",59.99,134.02,0
48577,66011,1,,,"Windshield level sensor",18.00,25.10,0
48578,66011,1,,,"Linkage to transfer case for 4WD",25.00,43.90,0
48579,66011,1,,,"Oil filter",1.79,8.00,0
48580,66011,0,,,,,0.00,0
48581,63550,,,,,,,0
48582,66012,1,,,"Spark plugs and plug boots",39.99,87.51,0
48583,66012,1,,,"Valve cover gaskets",19.79,35.20,0
48584,65747,,,,,,,0
48585,66013,1,,"67526","Oil filter",1.79,8.00,0
48586,66014,1,,,"Fuel pump and fuel filter",176.43,310.05,0
48587,66014,,,,,,,0
48588,66015,1,,,"Automatic transmission solenoid and fluid",151.00,263.17,0
48589,66016,1,,,"Two tires - P215/70/14 KHM Solus KR21",155.90,175.90,0
48590,61457,,,,,,,0
48591,68640,,,,,,,0
48592,67975,,,,,,,0
48593,65816,,,,,,,0
48594,66020,1,,,"Power steering gear box",121.95,186.05,0
48595,66020,1,,,"Fluid",6.00,10.00,0
48596,66020,,,,,,,0
48597,4249,,,,,,,0
48598,12505,,,,,,,0
48599,61457,,,,,,,0
48600,66017,1,,,"Spark plugs and wires",39.99,70.38,0
48601,66017,,,,,,,0
48602,66016,,,,,,,0
48603,66020,,,,,,,0
48604,66015,,,,,,,0
48605,66014,,,,,,,0
48606,66013,,,,,,,0
48607,66012,,,,,,,0
48608,66012,,,,,,,0
48609,66011,,,,,,,0
48610,66011,,,,,,,0
48611,66011,,,,,,,0
48612,66010,,,,,,,0
48613,66009,,,,,,,0
48614,66021,0,,,,0.00,0.00,0
48615,66021,,,,,,,0
48616,66022,1,,,"Spark plugs and wires",59.76,105.18,0
48617,66022,1,,,"Fuel filter",11.00,16.74,0
48618,66023,1,,,"Mass air flow sensor",99.86,170.74,0
48619,66023,1,,,"Front brake pads",24.95,44.95,0
48620,66023,1,,,"Front right brake caliper",44.99,68.99,0
48621,66023,1,,,"Passenger side window motor",38.99,72.00,0
48622,66023,,,,,,,0
48623,67665,,,,,,,0
48624,66490,,,,,,,0
48625,64610,,,,,,,0
48626,66404,,,,,,,0
48627,67628,,,,,,,0
48628,66024,0,,,,0.00,0.00,0
48629,66025,0,,,,,0.00,0
48630,68120,,,,,,,0
48631,66026,1,,,"Oil filter",1.79,8.00,0
48632,66026,1,,,"Air filter",4.44,9.20,0
48633,66026,1,,,"Thermostat",5.75,11.94,0
48634,45727,,,,,,,0
48635,66027,1,,,"Serpentine belt",34.99,61.58,0
48636,66027,1,,,"Idler pulley",22.99,40.46,0
48637,66027,1,,,"Windshield washer part",6.74,8.45,0
48638,66028,1,,,"Oil filter",1.79,8.00,0
48639,66028,1,,,"Air filter",6.90,12.14,0
48640,66028,1,,,"Front brake pads and rotors",64.83,120.58,0
48641,66029,1,,,"Oil filter",1.79,8.00,0
48642,66029,1,,,"Air filter",3.52,9.00,0
48643,66030,1,,,"Front brake pads - parts under warranty",0.00,0.00,0
48644,66031,1,,,"Brake hoses and brake line",48.00,68.00,0
48645,66032,0,,,"0",0.00,0.00,0
48646,66031,,,,,,,0
48647,66027,,,,,,,0
48648,66033,1,,,"Transmission lines and fluid",46.37,60.16,0
48649,66034,1,,,"Egr tube",60.12,78.15,0
48650,66034,1,,,"Coolant hoses",36.60,60.27,0
48651,8281,,,,,,,0
48652,1506694177,,,,,,,0
48653,63947,,,,,,,0
48654,66033,,,,,,,0
48655,66035,1,,"67060","Oil filter",1.79,8.00,0
48656,66036,0,,,,0.00,0.00,0
48657,66037,0,,,,0.00,0.00,0
48658,66038,1,,,"Oil filter",1.79,8.00,0
48659,66038,1,,,"Battery cables and clamps",47.64,58.00,0
48660,66038,1,,,"Thermostat and seal",10.35,18.21,0
48661,66038,1,,,"Antifreeze",6.00,10.00,0
48662,66038,1,,,"Alternator",94.45,160.24,0
48663,66038,,,,,,,0
48664,66039,1,,,"Turn signal switch and cam",68.66,117.70,0
48665,66038,,,,,,,0
48666,64484,,,,,,,0
48667,66038,,,,,,,0
48668,66033,,,,,,,0
48669,66034,,,,,,,0
48670,66035,1,,,"Valve cover and tube",49.79,71.00,0
48671,66038,,,,,,,0
48672,66039,,,,,,,0
48673,66039,,,,,,,0
48674,66040,1,,,"Brake light switch and bulb",20.99,37.20,0
48675,66041,1,,,"Driver side window regulator w/motor",99.00,157.19,0
48676,66365,,,,,,,0
48677,64420,,,,,,,0
48678,66042,0,,,,,0.00,0
48679,67436,,,,,,,0
48680,64420,,,,,,,0
48681,66043,1,,,"Spark plugs,boots",75.12,132.20,0
48682,66043,1,,,"Egr hoses",11.80,19.76,0
48683,66043,1,,,"Oil filter",1.79,8.00,0
48684,66045,1,,,"Oil filter adapter gasket",9.75,25.00,0
48685,66046,1,,,"Battery",52.99,72.99,0
48686,66046,1,,,"Air filter",6.44,10.34,0
48687,66046,,,,,,,0
48688,65881,,,,,,,0
48689,66047,1,,,"Three tires - P215/75/15 H724",209.91,246.00,0
48690,67574,,,,,,,0
48691,67574,,,,,,,0
48692,66047,,,,,,,0
48693,64624,,,,,,,0
48694,67591,,,,,,,0
48695,63732,,,,,,,0
48696,66048,1,,,"Seal and pcv valve",17.49,28.13,0
48697,66048,,,,,,,0
48698,66047,,,,,,,0
48699,66046,,,,,,,0
48700,66045,,,,,,,0
48701,66043,,,,,,,0
48702,66041,,,,,,,0
48703,65656,,,,,,,0
48704,66049,1,,,"Oil filter",1.79,8.00,0
48705,66050,1,,"67047","Oil filter",4.25,10.00,0
48706,66050,,,,,,,0
48707,67969,,,,,,,0
48708,66051,1,,"61040","Oil filter",1.79,8.00,0
48709,66052,0,,,,0.00,0.00,0
48710,105,,,,,,,0
48711,105,,,,,,,0
48712,149,,,,,,,0
48713,1581,,,,,,,0
48714,61395,,,,,,,0
48715,66049,,,,,,,0
48716,66050,,,,,,,0
48717,66051,,,,,,,0
48718,66053,1,,,"Gas cap",6.83,9.83,0
48719,66053,1,,,"Water pump, antifreeze",37.90,64.94,0
48720,66053,1,,,"Serpentine belt",27.99,42.99,0
48721,66053,1,,,"Oil pressure switch",14.99,20.42,0
48722,66053,,,,,,,0
48723,66054,0,,,,0.00,0.00,0
48724,66055,1,,"UL65","Battery",72.95,92.95,0
48725,66055,1,,,"Battery hold down",7.25,9.34,0
48726,66056,1,,,"Thermostat and seal",11.91,19.07,0
48727,66053,,,,,,,0
48728,66057,0,,,,0.00,0.00,0
48729,66058,0,,,,0.00,0.00,0
48730,68230,,,,,,,0
48731,66059,1,,,"Oil filter",1.79,8.00,0
48732,68230,,,,,,,0
48733,66060,1,,"67203","Oil filter",1.79,8.00,0
48734,66061,1,,,"Fuel pump and fuel filter",79.34,146.85,0
48735,66061,,,,,,,0
48736,66061,,,,,,,0
48737,66061,,,,,,,0
48738,66062,1,,,"Ignition coil",39.99,74.83,0
48739,66063,1,,,"Oil filter",1.79,8.00,0
48740,66064,1,,"61522","Oil filter",1.79,8.00,0
48741,66064,,,,,,,0
48742,66063,,,,,,,0
48743,66062,,,,,,,0
48744,66061,,,,,,,0
48745,66060,,,,,,,0
48746,66059,,,,,,,0
48747,66056,,,,,,,0
48748,66469,,,,,,,0
48749,64324,,,,,,,0
48750,66065,1,,,"Oil filter",1.79,8.00,0
48751,65772,,,,,,,0
48752,64445,,,,,,,0
48753,67774,,,,,,,0
48754,66066,1,,,"Oil filter",1.79,8.00,0
48755,66035,1,,,"Valve cover gaskets",16.82,27.67,0
48756,66035,1,,,"Rear transmission seal and gasket",24.46,65.00,0
48757,61698,,,,,,,0
48758,66067,1,,"0","Oil filter",1.79,8.00,0
48759,61698,,,,,,,0
48760,66067,,,,,,,0
48761,65814,,,,,,,0
48762,65814,,,,,,,0
48763,66068,1,,,"Oil filter",1.79,8.00,0
48764,66068,1,,,"Upper and lower intake manifold gaskets, antifreeze",143.04,195.88,0
48765,66068,,,,,,,0
48766,66069,1,,,"Bulbs",3.00,5.00,0
48767,66068,,,,,,,0
48768,66070,1,,,"Front left hub assembly",85.85,159.68,0
48769,66070,1,,,"Two front outer tie rod ends",49.98,92.96,0
48770,66071,0,,"0","0",,0.00,0
48771,66072,1,,,"Vent hose, misc hoses, pump",283.52,354.40,0
48772,66066,,,,,,,0
48773,66067,,,,,,,0
48774,66067,,,,,,,0
48775,66068,,,,,,,0
48776,66069,,,,,,,0
48777,66070,,,,,,,0
48778,66071,,,,,,,0
48779,66035,,,,,,,0
48780,66071,,,,,,,0
48781,66065,,,,,,,0
48782,66067,,,,,,,0
48783,66417,,,,,,,0
48784,66073,1,,,"Front brake pads and rotors",70.53,131.19,0
48785,66073,1,,,"Outer tie rod end",11.82,22.30,0
48786,66073,,,,,,,0
48787,66074,1,,,"#8 ignition coil",55.99,98.54,0
48788,66075,1,,,"Thermostat, blower motor resistor and connectors",63.37,94.42,0
48789,66076,1,,,"Oil filter",1.79,8.00,0
48790,66076,1,,,"Transmission hoses, clamps and fluid",20.00,30.00,0
48791,66077,1,,,"Horn switch",97.50,130.00,0
48792,66077,1,,"UL65","Battery",72.95,92.95,0
48793,66077,,,,,,,0
48794,66075,,,,,,,0
48795,66075,,,,,,,0
48796,66078,1,,,"Water outlet",1.15,2.00,0
48797,66079,1,,,"Negative and positive battery cables",77.58,98.98,0
48798,66322,,,,,,,0
48799,66080,1,,,"Driver side lower ball joint",45.99,85.54,0
48800,66081,1,,,"Oil filter",1.79,8.00,0
48801,66081,1,,,"Front brake pads",24.95,48.00,0
48802,66082,1,,,"Oil filter",1.79,8.00,0
48803,66083,1,,,"Camshaft position sensor",21.99,40.90,0
48804,66084,1,,,"Oil pan adapter gasket",10.88,15.00,0
48805,66083,,,,,,,0
48806,66082,,,,,,,0
48807,66081,,,,,,,0
48808,66080,,,,,,,0
48809,66085,1,,,"Oil filter",1.79,8.00,0
48810,66086,1,,,"Radiator",150.91,233.00,0
48811,65943,,,,,,,0
48812,66086,1,,,"Thermostat",19.85,33.68,0
48813,66086,1,,,"Antifreeze",20.00,25.00,0
48814,66517,,,,,,,0
48815,65730,,,,,,,0
48816,66363,,,,,,,0
48817,61171,,,,,,,0
48818,63477,,,,,,,0
48819,67921,,,,,,,0
48820,65925,,,,,,,0
48821,64637,,,,,,,0
48822,66087,1,,"61085","Oil filter",1.79,8.00,0
48823,66088,1,,"61040","Oil filter",1.79,8.00,0
48824,66088,1,,,"Wiper blades",7.50,16.00,0
48825,66087,,,,,,,0
48826,66088,,,,,,,0
48827,66089,1,,"61358","Oil filter",1.79,9.00,0
48828,65905,,,,,,,0
48829,11093,,,,,,,0
48830,221,,,,,,,0
48831,61106,,,,,,,0
48832,66090,1,,,"Radiator fan assembly",124.48,219.08,0
48833,66090,,,,,,,0
48834,66091,0,,,,0.00,0.00,0
48835,66092,1,,,"215/70r15 Uniroyal TP",82.12,94.12,0
48836,66093,0,,,,0.00,0.00,0
48837,66094,1,,,"Brake lines and fluid",20.00,35.00,0
48838,66094,,,,,,,0
48839,67884,,,,,,,0
48840,67884,,,,,,,0
48841,65664,,,,,,,0
48842,63674,,,,,,,0
48843,65631,,,,,,,0
48844,66095,1,,,"Oil filter",1.79,8.00,0
48845,66095,1,,,"One quart ATF",3.00,4.00,0
48846,66096,1,,,"Oil filter",1.79,8.00,0
48847,3020,,,,,,,0
48848,13351,,,,,,,0
48849,14918,,,,,,,0
48850,15816,,,,,,,0
48851,16678,,,,,,,0
48852,66097,1,,"61085","Oil filter",1.79,9.00,0
48853,66097,1,,"66077","Air filter",3.38,10.00,0
48854,66097,,,,,,,0
48855,66098,1,,"67526","Oil filter",4.30,10.00,0
48856,66098,1,,"WIX49737","Air filter",22.89,35.89,0
48857,66098,,,,,,,0
48858,65762,,,,,,,0
48859,66098,,,,,,,0
48860,66099,1,,,"Water pump",48.44,87.65,0
48861,66099,1,,,"Timing belt",36.10,75.51,0
48862,66099,1,,,"Serpentine belt",28.99,51.02,0
48863,66100,1,,,"Heater hose",3.00,5.00,0
48864,66101,1,,,"Thermostat",8.09,14.92,0
48865,66101,1,,,"Serpentine belt",30.99,54.54,0
48866,66101,1,,,"Oil filter",1.79,8.00,0
48867,66103,1,,,"Starter",99.00,183.67,0
48868,66104,0,,,,0.00,0.00,0
48869,66095,,,,,,,0
48870,66096,,,,,,,0
48871,66097,,,,,,,0
48872,66098,,,,,,,0
48873,66099,,,,,,,0
48874,66100,,,,,,,0
48875,66100,,,,,,,0
48876,66101,,,,,,,0
48877,66103,,,,,,,0
48878,66105,1,,,"Ignition control module and pick up",38.98,68.60,0
48879,66106,1,,,"Oil filter",1.79,8.00,0
48880,66107,0,,,,0.00,0.00,0
48881,66108,1,,,"Heater hoses and connectors",40.20,70.75,0
48882,66108,,,,,,,0
48883,66109,0,,,,0.00,0.00,0
48884,3020,,,,,,,0
48885,3020,,,,,,,0
48886,66110,1,,,"Starter",106.82,198.18,0
48887,66108,,,,,,,0
48888,66109,,,,,,,0
48889,66106,,,,,,,0
48890,66105,,,,,,,0
48891,66104,,,,,,,0
48892,66103,,,,,,,0
48893,66111,1,,,"Two tires -P205/70/15 97S -HAN724",134.38,159.38,0
48894,66111,1,,,"Front shocks",35.44,68.90,0
48895,66111,1,,,"Oil filter",1.79,8.00,0
48896,66412,,,,,,,0
48897,66278,,,,,,,0
48898,66112,1,,"67674","Oil filter",6.45,11.40,0
48899,66086,,,,,,,0
48900,66113,0,,,,0.00,0.00,0
48901,66114,1,,,"Multi function switch",108.20,163.95,0
48902,66115,1,,,"Water pump (under warranty)",0.00,0.00,0
48903,66116,1,,,"Gas line fittings",6.00,10.00,0
48904,66116,,,,,,,0
48905,66116,,,,,,,0
48906,66117,1,,,"Blower motor resistor",29.25,39.00,0
48907,66112,,,,,,,0
48908,66118,1,,,"Fitting and valve cover gasket",30.51,50.51,0
48909,65669,,,,,,,0
48910,66119,1,,,"Antifreeze",12.00,20.00,0
48911,66120,1,,,"blend door actuator",26.24,46.00,0
48912,66121,1,,,"Coolant resevoir",63.08,90.10,0
48913,66121,1,,,"Misc.",6.00,10.00,0
48914,66121,,,,,,,0
48915,66122,1,,"61348","Oil filter",1.79,8.00,0
48916,66122,1,,"62389","Air filter",4.86,10.80,0
48917,66122,,,,,,,0
48918,65669,,,,,,,0
48919,66123,1,,,"Stop leak",8.00,10.00,0
48920,64418,,,,,,,0
48921,66124,1,,,"Power steering pump, pulley, return hose and fluid",90.99,168.80,0
48922,66124,1,,,"Oil filter",1.79,8.00,0
48923,66125,1,,,"Driver side window motor and regulator",106.99,188.30,0
48924,66118,,,,,,,0
48925,66119,,,,,,,0
48926,66120,,,,,,,0
48927,66121,,,,,,,0
48928,66122,,,,,,,0
48929,66123,,,,,,,0
48930,66124,,,,,,,0
48931,66125,,,,,,,0
48932,66118,,,,,,,0
48933,66126,1,,,"Battery",72.99,92.99,0
48934,66127,1,,"67082","Oil filter",1.79,8.00,0
48935,64414,,,,,,,0
48936,66127,,,,,,,0
48937,66128,0,,,"0",0.00,0.00,0
48938,66086,,,,,,,0
48939,65905,,,,,,,0
48940,66129,1,,,"Battery",66.95,92.95,0
48941,66129,1,,,"Oil filter",1.79,8.00,0
48942,66129,1,,,"Serpentine belt",25.99,60.35,0
48943,66130,0,,,,0.00,0.00,0
48944,66130,,,,,,,0
48945,66128,,,,,,,0
48946,66131,0,,,,,0.00,0
48947,66133,1,,,"Oil filter",1.79,8.00,0
48948,66373,,,,,,,0
48949,66373,,,,,,,0
48950,63009,,,,,,,0
48951,63009,,,,,,,0
48952,66134,1,,,"Front brakes",24.95,46.00,0
48953,66134,,,,,,,0
48954,66135,1,,,"Blower motor",78.56,130.00,0
48955,66136,1,,,"Oil filter",8.38,14.75,0
48956,66136,1,,,"Air filter",11.64,20.00,0
48957,66136,1,,"DOU UL-124R","Battery",73.99,93.99,0
48958,66373,,,,,,,0
48959,66137,1,,,"Spark plugs",13.02,28.32,0
48960,66137,1,,,"Oil filter",1.79,8.00,0
48961,66137,1,,,"Wires - under warranty",0.00,0.00,0
48962,65776,,,,,,,0
48963,64640,,,,,,,0
48964,65593,,,,,,,0
48965,66138,0,,,"0",0.00,0.00,0
48966,66138,,,,,,,0
48967,66139,1,,,"P225/60/16 Hancook H724",88.45,101.45,0
48968,66140,1,,,"Oil filter",1.79,8.00,0
48969,66140,1,,,"Serpentine belt",27.99,49.26,0
48970,66141,1,,"61085","Oil filter",1.79,8.00,0
48971,66140,,,,,,,0
48972,66136,,,,,,,0
48973,66137,,,,,,,0
48974,66139,,,,,,,0
48975,66140,,,,,,,0
48976,66141,,,,,,,0
48977,66135,,,,,,,0
48978,66127,,,,,,,0
48979,66128,,,,,,,0
48980,66129,,,,,,,0
48981,66130,,,,,,,0
48982,66132,0,,,"0",0.00,0.00,0
48983,66133,,,,,,,0
48984,66126,,,,,,,0
48985,66142,1,,,"Bearing",12.00,18.49,0
48986,66143,1,,,"Serpentine belt and serpentine belt tensioner asembly",88.98,165.50,0
48987,11371,,,,,,,0
48988,66144,1,,,"A/c bearing",29.28,56.00,0
48989,66144,1,,,"Belt",35.00,60.60,0
48990,66145,1,,,"Rear brake pads - both sides (2)",24.95,60.95,0
48991,66145,1,,," Rear rotors - 2",32.28,62.00,0
48992,66145,1,,,"Right rear assembly",36.83,67.25,0
48993,66145,,,,,,,0
48994,66146,1,,,"Thermostat, gasket",9.40,16.54,0
48995,66147,1,,,"Thermostat and gasket",8.98,14.90,0
48996,66147,1,,,"Thermostat housing",13.26,24.66,0
48997,66148,1,,,"Oil filter",1.79,8.00,0
48998,66148,1,,,"Wiper blades",4.80,10.00,0
48999,66148,1,,,"Battery",69.99,93.99,0
49000,66148,,,,,,,0
49001,66136,,,,,,,0
49002,66148,,,,,,,0
49003,66136,,,,,,,0
49004,66149,0,,,,0.00,0.00,0
49005,66142,1,,,"Intake manifold set",9.00,15.36,0
49006,66150,1,,,"Right outer tie rod",44.99,83.68,0
49007,66150,1,,,"Transmission line",6.00,10.00,0
49008,66150,1,,,"Rear brake shoes",35.99,63.34,0
49009,66150,,,,,,,0
49010,64610,,,,,,,0
49011,66151,0,,,,0.00,0.00,0
49012,63009,,,,,,,0
49013,65814,,,,,,,0
49014,66152,1,,,"Alternator",123.75,207.80,0
49015,66152,1,,,"Wheel speed sensor",52.99,81.30,0
49016,64445,,,,,,,0
49017,68087,,,,,,,0
49018,66523,,,,,,,0
49019,67856,,,,,,,0
49020,66153,1,,,"Oil filter",1.79,8.00,0
49021,66160,1,,"88950499","Power seat motor and track assembly",350.00,444.00,0
49022,67856,,,,,,,0
49023,66154,1,,"61522","Oil filter",1.79,8.00,0
49024,66154,,,,,,,0
49025,66150,,,,,,,0
49026,66148,,,,,,,0
49027,66147,,,,,,,0
49028,66146,,,,,,,0
49029,66145,,,,,,,0
49030,66144,,,,,,,0
49031,66143,,,,,,,0
49032,66142,,,,,,,0
49033,66141,,,,,,,0
49034,66154,,,,,,,0
49035,66160,,,,,,,0
49036,66154,,,,,,,0
49037,66155,1,,,"Oil filter",1.79,8.00,0
49038,66155,1,,,"Front sway bar end links",10.74,19.98,0
49039,66156,1,,,"Starter",101.62,179.80,0
49040,66157,0,,,,0.00,0.00,0
49041,66158,1,,,"Radiator, antifreeze",96.21,151.37,0
49042,66159,1,,,"Oil pressure switch",55.99,106.15,0
49043,66154,,,,,,,0
49044,66155,,,,,,,0
49045,66156,,,,,,,0
49046,66158,,,,,,,0
49047,66159,,,,,,,0
49048,66159,,,,,,,0
49049,66160,,,,,,,0
49050,65795,,,,,,,0
49051,65795,,,,,,,0
49052,66161,1,,,"Starter",44.29,83.70,0
49053,66161,1,,,"Battery cable",24.62,50.38,0
49054,65960,,,,,,,0
49055,66162,1,,,"Oil Filter",1.79,8.00,0
49056,66162,1,,,"Antifreeze",1.00,2.00,0
49057,66180,1,,,"Right front fuel pump",115.50,155.50,0
49058,66180,1,,,"Left fuel pump",160.50,215.75,0
49059,66179,1,,,"Oil filter",1.79,8.00,0
49060,66166,1,,,"2 valve springs, retainers, valve cover gaskets",40.00,69.04,0
49061,65615,,,,,,,0
49062,66167,1,,,"Freeze plug",1.78,3.56,0
49063,66167,,,,,,,0
49064,66168,1,,"67356","Oil Filter",2.66,8.00,0
49065,66169,0,,,,,0.00,0
49066,66170,0,,,,0.00,0.00,0
49067,66171,1,,,"Left rear air shock - under warranty",0.00,0.00,0
49068,66171,,,,,,,0
49069,66172,0,,,,,0.00,0
49070,66173,1,,,"Fuel filter, fuel pump and sending unit",227.04,377.98,0
49071,66173,,,,,,,0
49072,66179,,,,,,,0
49073,66180,,,,,,,0
49074,66168,,,,,,,0
49075,66167,,,,,,,0
49076,66166,,,,,,,0
49077,66162,,,,,,,0
49078,66161,,,,,,,0
49079,66160,,,,,,,0
49080,66159,,,,,,,0
49081,66159,,,,,,,0
49082,66037,,,,,,,0
49083,67690,,,,,,,0
49084,67690,,,,,,,0
49085,65640,,,,,,,0
49086,66174,1,,,"Water pump, timing belt and antifreeze",131.84,235.23,0
49087,66175,1,,"61372","Oil filter",1.79,8.00,0
49088,66176,0,,,,0.00,0.00,0
