id,customer_id,make,model,year,engine,drive_type,fleet_no
3629,1082,"Chevy","Cavalier","2004",,,
3630,2118,"Chevy","Silverado 2500","2003",,,
3631,2119,"Ford","Taurus","2000",,,
3632,2120,"Jeep","Grand Cherokee","1999",,,
3633,696,"Chevy","Impala","2002",,,
3634,2121,"Ford","Expedition","2001",,,
3635,2122,"Chrysler","Sebring","1997",,,
3636,991,"Toyota","Echo","2000",,,
3637,2124,"Ford","Explorer","1992",,,
3638,2125,"Dodge","Caravan","2004","3.3",,
3639,2102,"Chevy","S-10","2001","4.3  - 2wd",,
3640,3386,"Ford","F150","2001","5.4",,
3641,2127,"Jeep","Liberty",,,,
3642,2128,"Chevy","Astro Van","1999",,,
3643,551,"Honda","CRV","2002",,,
3644,2129,"Chevy","S10","2002",,,
3645,2130,"Chevy","Impala","2003",,,
3646,2131,"Chevy","Impala","2004",,,
3647,2066,,"Caravan","2005",,,
3648,2132,"Chevy","1500","1989","5.7",,
3649,1339,"Toyota","RAV 4","1997",,,
3650,1962,"Chevy","Silverado","2003",,,
3651,2133,"Nissan","Pathfinder","2002","3.5",,
3652,2134,"Chevy","S10","1996","2.2",,
3653,2135,"Mercury","Sable","2003",,,
3654,2136,"Chrysler","Sebring","1997","3.5",,
3655,2003,"Chevy","Equinox","2007",,,
3656,2137,"Pontiac","Bonneville","2000","3.8",,
3657,4752,".",".",".",".",".",
3658,920,"Chevy","Lumina","1993",,,
3659,485,"Honda","Rav 4","2002",,,
3660,2140,"Honda","RAV 4","2002",,,
3661,532,"Pontiac","Grand Am","2002",,,
3662,2142,"Chevy","S10","2003",,,
3663,635,"Ford","Tempo","1993",,,
3664,2139,"Chevy","Lumina","1993",,,
3665,2143,"Chevy","Lumina","1995",,,
3666,2144,"Buick","LaSabre","1997",,,
3667,2145,"Dodge","Ram","2005","6.6 Diesel",,
3668,2146,"Dodge","Ram 1500","2003","5.9",,
3669,1106,"Ford","Ranger","2003",,,
3670,2147,"Pontiac","Grand Prix","1998",,,
3671,2148,"Ford","Explorer","1998","4.0",,
3672,2149,"Pontiac","Grand Am","2002","3.4 OHV",,
3673,2150,"Chevy","Monte Carlo","2004","3.4 OHV",,
3674,2151,"ElCamino",,"1977",,,
3675,2152,"Ford","Explorer Sport","2001","4.0 sohc",,
3676,811,"Pontiac","Sunfire","2004",,,
3677,312,"Dodge","Ram","2003",,,
3678,1724,"Ford","Escape","2007",,,
3679,2153,"Dodge","Caravan","2000",,,
3680,1511,"Jeep","Grand Cherokee","2005",,,
3681,2154,"GMC","Truck","1996",,,
3682,2155,"Pontiac","Bonneville","2001",,,
3683,2156,"Mercury","Sable","2002",,,
3684,142,"Subaru","Forrester","2006",,,
3685,1676,"Chevy","Monte Carlo","1987","5.0",,
3686,2157,"Jeep","Grand Cherokee Larado","1996",,,
3687,1985,"Honda","Civic","1998",,,
3688,2156,"Mercury","Sable","2002","3.0",,
3689,2029,"Ford","E350 Van","1993",,,
3690,2021,"Chevy","Cavalier","2004",,,
3691,1398,"Ford","F150","2001",,,
3692,254,"Chevy","Cavalier","2005","2.2 DOHC",,
3693,2160,,"Canyon","2005",,,
3694,905,"Ford","Windstar Van","2001","3.8",,
3695,2161,"Chevy","Van",,,,
3696,2162,"Ford","F150","2004",,,
3697,2163,"Chrysler","Concorde","1996",,,
3698,2164,"Mercury","Grand Marquis","2001",,,
3699,2165,"Pontiac","Grand Am","2005",,,
3700,15,"Ford","F250  Diesel","2006","6.0",,
3701,2166,"Ford","Escape","2002","3.0",,
3702,25,"Isuzu","Rodeo","1994","3.2",,
3703,700,"Chevy","Corsica","1989",,,
3704,2021,"Chevy","1500","1997","5.7",,
3705,2168,"Ford","F150","1997","4.6",,
3706,2169,"Saturn","L300","2004",,,
3707,1547,"Chevy","Impala","2001",,,
3708,2170,"Saturn","SL","2002",,,
3709,1724,"GM C","Sierra","2005",,,
3710,2171,"Dodge","Caravan","1999",,,
3711,2172,"Chevy"," Cavalier","2001",,,
3712,2173,"Pontiac","Transport Van","1992",,,
3713,2174,"Infinity","J30","1993",,,
3714,2175,"Kia","Sportage","2001",,,
3715,141,"Mittsibishi",,"1995",,,
3716,2176,"Chevy","Silverado","2001","4.8",,
3717,2273,"Chevy","HHR","2006",,,
3718,2177,"Saturn","SL","2001","1.9 DOHC",,
3719,2178,"Pontiac","Sunfire","2005",,,
3720,670,"Pontiac","Grand Am","2004",,,
3721,1990,"Mercury","Marquis","1998","4.6",,
3722,484,"Olds","Cutlass Cierra","1986",,,
3723,2179,"Olds","Silouette Van","1997",,,
3724,2069,"Toyota","Camry","1997","3.0",,
3725,2180,"Ford","Taurus","1998",,,
3726,2122,"Mazda","3 Series","2005","2.3 DOHC",,
3727,405,"Ford","Expedition","2000",,,
3728,1033,"Ford","F150","1997",,,
3729,514,"Buick","LaSabre","2000",,,
3730,2181,"Ford","Mustang","1994",,,
3731,2148,"Ford","Freestyle","2005","3.0",,
3732,220,"Ford","Mustang","2005",,,
3733,2182,"Chevy","Blazer","1995",,,
3734,2183,"Toyota","Camry","1997","3.0",,
3735,670,"Dodge","Caravan","2003",,,
3736,2184,"Chevy","Impala","2003",,,
3737,2185,"Dodge","Dakota","2000","4.7",,
3738,1053,"Dodge","Dakota","1998",,,
3739,2184,"Chevy","Malibu","2003",,,
3740,2188,"Olds","Alero","2003",,,
3741,2189,"Jeep","Cherokee","2001","4.0",,
3742,2190,"Ford","F150","1999",,,
3743,2191,"Mercury","Grand Marquis","1999",,,
3744,2192,"Honda","Civic","1999","1.6 sohc",,
3745,1339,"Ford","Taurus",,,,
3746,2193,"Dodge","Durango","2006","4.1",,
3747,2194,"Dodge","Ram","2004",,,
3748,1305,"Buick","LaSabre","1992",,,
3749,2196,"Hyundai","Elantra","1999","2.0",,
3750,2197,"Ford","Fusion","2006",,,
3751,2198,"Toyota","Matrix XR","2004",,,
3752,27,"Dodge","Caravan","1999",,,
3753,2199,"Ford","Expedition","2003",,,
3754,669,"Chevy","Corvette","2000","5.7",,
3755,1585,"Chevy","Colorado","2004","3.5",,
3756,1409,"GMC","Sonoma","1995",,,
3757,541,"Chevy","Sonoma","1995",,,
3758,2200,"Chevy","Cavalier","2001","2.2",,
3759,2201,"Chrysler","Concorde","2000","3.2",,
3760,1662,"Chevy","Silverado 1500","1999","4.8",,
3761,2202,"Oldsmobile","Cutlass","1994","3.1",,
3762,2203,"Mittsubishi","Galant","2001","2.4",,
3763,2204,"Hyundai","Tucson","2005","2.7 DOHC",,
3764,397,"Jeep","Grand Cherokee","2004","4.0",,
3765,2205,"Pontiac","Sunfire","2005",,,
3766,2206,"Chevy","Blazer","2003",,,
3767,69,"Ford","F150","1990","5.8",,
3768,1585,"Chevy","Colorado","2004",,,
3769,557,"Lincoln","Town Car","2004",,,
3770,2207,"Chrysler","300","1999",,,
3771,612,"Chevy","Malibu","2004","3.5",,
3772,2208,"Dodge","Caravan","2003",,,
3773,2209,"GMC","1500","2006","5.3",,
3774,1131,"Chevy","Silverado","1999",,,
3775,2211,"Lincoln","Town Car","1998","4.6 SOHC",,
3776,2212,"ss","Ram","2005","5.7",,
3777,271,"Mercury","Marquis","1995",,,
3778,2213,"Isuzu","Rodeo","1999",,,
3779,2214,"Ford","Tbird","1993",,,
3780,2174,"Cadillac","Eldorado","1997","4.6",,
3781,1392,"Acura","TL","2000","3.2",,
3782,2215,"Chevy","Cavalier","2002",,,
3783,1795,"Honda","Accord","1994","2.2 SOHC",,
3784,2216,"Hyundai","Elantra","2000",,,
3785,2212,"Chevy","Cavalier","2001","2.2 OHV",,
3786,694,"Ford","Taurus","2006",,,
3787,2217,"Cadillac","Deville","1996","4.6 DOHC",,
3788,2218,"Chrysler","Concored","2004",,,
3789,2219,"Ford","Mustang","1989","5.0",,
3790,899,"Chevy","Cavalier","2003",,,
3791,2220,"Ford","Ranger","2002",,,
3792,147,"Ford","Windstar Van","1996","3.8",,
3793,2221,"Oldsmobile","Ciera","1987","3.8",,
3794,2222,"Mercury","Tracer","1997",,,
3795,2223,"Chevy","Impala","2005",,,
3796,2224,"Buick","LaSabre","1998","3.8",,
3797,2225,"Ford","Ranger","1997",,,
3798,2226,"Buick","Century","2002","3.1",,
3799,1004,"Nissan","Exterra","2000","3.3 SOHC",,
3800,2227,"Olds","ALERO","2003",,,
3801,2228,"Mercury","Tracer",,,,
3802,192,"Dodge","Ram 1500","2014","5.3",,
3803,2224,"Pontiac","Grand Am","1998",,,
3804,2229,"Chevy","G1500 Van","1989","305","rwd",
3805,2231,"Chevy","Lumina","2001","3.1","fwd",
3806,141,"Chevy","Blazer","2000","4.3",,
3807,669,"Ford","Ranger","2002",,,
3808,466,"Nissan","Altima","2009","2.5",,
3809,2232,"NISSAN","Altima","2007",,,
3810,2233,"Ford","F150","1997",,,
3811,1968,"Cadillac","Deville","1995",,,
3812,1147,"Toyota"," Camry","2008","3.5",,
3813,2234,"Buick","Century","1992",,,
3814,2235,"Ford","Windstar Van","1999","3.8",,
3815,1261,"Hyundai","Santa Fe","2002",,,
3816,1637,"Ford","F250","2006","5.4 sohc",,
3817,1964,"Jeep","Cherokee Sport","1996",,,
3818,2240,"Lincoln","LS","2000","3.0",,
3819,904,"Oldsmobile",,"1984",,,
3820,354,"Buick","LaSabre","1993","3.8",,
3821,2122,"Chevy","Cavalier","1997","2.2 OHV",,
3822,2237,"Chevy","S10","1995",,,
3823,1478,"Toyota","Camry","2001","2.2 DOHC",,
3824,2238,"Mercury","Villager","2001","3.3 SOHC",,
3825,1673,"Chevy","Suburban","1995","5.7 4WD",,
3826,731,"Dodge","Caravan","2008",,,
3827,1585,"Pontiac","G6","2006","3.5",,
3828,1187,"Chevy","Avalanche","2005",";5.3",,
3829,2240,"Chrysler","Town and Country","2007",,,
3830,2241,"Chevy","Blazer","2000","4.3",,
3831,2090,"Chevy","1500","1992","350",,
3832,2242,"Chevy","S10","2002",,,
3833,3379,"Dodge","Intrepid","2001",,,
3834,2243,"Dodge","Caravan","2003",,,
3835,508,"Ford","F350","1984",,,
3836,820,"Cadillac","DTS","2006",,,
3837,2244,"Mercury","Sable","2001",,,
3838,507,"Mazda","Tribute","2004","3.0",,
3839,144,"Chevy","Metro","2000",,,
3840,1365,"Chrysler","Town and Country","2003",,,
3841,2245,"Chrysler","Town and Country","2003",,,
3842,2246,"Chrysler","Sebring","1997",,,
3843,2247,"Dodge","Ram","2001","5.9",,
3844,2248,"Ford","Ranger","2001","3.0",,
3845,1963,"Olds","Delta 88","1994",,,
3846,139,"Dodge","Dakota","2005","3.7",,
3847,3439,"Pontiac","Grand Am","1997","3.1",,
3848,1296,"Pontiac","Aztec","2001","3.4",,
3849,2104,"Kia","Sportage","2002","2.0",,
3850,484,"Chevrolet",,"1983",,,
3851,588,"Dodge","Caravan","2001",,,
3853,2253,"Honda","Accord","1994",,,
3854,2254,"Ford","Tempo","1992",,,
3855,2255,"Chevy","Silverado 2500","2003 2WD","6.0",,
3856,2093,"Saturn","Vue","2003",,,
3857,372,"Chevrolet","Avalanche","2004","5.3",,
3858,2256,"Ford","Taurus","2000",,,
3859,216,"Mercury","Capri","1991",,,
3860,1276,"Ford","Escape","2003",,,
3861,518,"Ford","Expedition","2001","5.4",,
3862,2258,"Nissan","Truck","1996",,,
3863,2259,"Chevy","Lumina","1997",,,
3864,2260,"Chrysler","PT Cruiser","2005","2.4 Turbo",,
3865,2261,"Ford","Escort","1995","1.9",,
3866,2262,"Chevy","Impala","2004","3.4",,
3867,2263,"GMC","Denali","2004","6.0",,
3868,2264,"Chevy","Trailblazer","2003","4.2",,
3869,1669,"Buick","Century","1996","3.1",,
3870,2265,"Chevy","Astro Van","1995","4.3",,
3871,1300,"Ford","F150","1994","5.0",,
3872,2266,"Chrysler","PT Cruiser","2004",,,
3873,2267,"Saturn","SL","1997","1.9 dohc",,
3874,450,"Mazda","6 Series","2005",,,
3875,2270,"Toyota","Tacoma","2001","3.4",,
3877,140,"Chevy","S10","2004",,,
3878,854,"Hyundai","Elantra","2007",,,
3879,1840,"Mazda","6 Series","2007","2.3",,
3880,2271,"Dodge","Caravan","2003","3.3",,
3881,92,"Ford #276","Ranger","2006","2.3 Car #276",,"276"
3882,224,"Chevy","Cobalt","2006",,,
3883,2274,"Chevy","Blazer","2001",,,
3884,1314,"Dodge","Ram","2004","5.7",,
3886,2275,"Dodge","Dakota","1995",,,
3887,2276,"Chevy","Silverado","2003","4.8 2WD",,
3888,2277,"Dodge","Ram","2002","4.7",,
3889,2278,"Honda","Accord","2001",,,
3890,2279,"Chevy","S10","1996",,,
3891,2096,"Ford","F150","1997","7.3 Dsl",,
3892,2280,"Dodge","Intrepid","2000","2.7",,
3893,2281,"Mercury","Grand Marquis","1996",,,
3894,1477,"Chevy","MotorHome","1994",,,
3895,2282,"Dodge","Ram","2003",,,
3896,2283,"Chevy","Cavalier","1998","2.2",,
3897,1744,"GMC","Sierra 1500","2003",,,
3898,2275,"Ford","Windstar Van","2002","3.8",,
3899,2286,"Hyundai","Accent GS","2002",,,
3900,2034,"Chevy","Malibu","2003","3.1",,
3901,2287,"Toyota","Corolla","2002",,,
3902,1807,"Llincoln","LS","2000",,,
3903,2288,"Lincoln","LS","2000",,,
3904,1002,"Ford","Freestar Van","2005","3.9",,
3905,2289,"Dodge","Ram 3500","2006",,,
3906,2290,"Chevy","1500","1990","5.7",,
3907,1535," Jeep","Grand Cherokee","2003","4.7",,
3908,2291,"Ford","Ranger","1999",,,
3909,2292,"Ford","Mustang","2001","3.8",,
3910,2293,"Dodge","Challenger","1971","440",,
3911,481,"Honda",,"2004",,,
3912,2294,"Dodge","Caravan","2002","3.3",,
3913,2295,"Buick","Rendevous","2007","3.5",,
3914,4175,"Ford","Taurus","2008",,,
3915,1362,"Chevy","Astro Van","2000",,,
3916,2229,"Pontiac","Bonneville","1995","3.8",,
3917,2296,"Dodge","Durango","1999","5.9",,
3918,611,"Ford","Escape","2007","3.0 DOHC",,
3919,1437,"Ford","E150","2001",,,
3920,154,"Dodge","Caravan","2005",,,
3921,2297,"Ford","F150","1986",,,
3922,2298,"Lincoln","LS","2001","3.0",,
3923,1287,"Buick","Rendevous","2006","3.5",,
3924,2299,"Toyota","4X4","1994",,,
3925,2300,"Hyundai","Sonata","1997",,,
3926,403,"Chevy","S10","2003",,,
3927,2301,"Dodge","Neon","2003",,,
3928,2276,"Jeep","Grand Cherokee Laredo","1997",,,
3929,913,"Toyota","Sienna","2009","3.5",,
3930,2302,"Ford","Contour","1998",,,
3931,2304,"Ford","E250","1996","351",,
3932,2305,"Jeep","Grand Cherokee Laredo","2004",,,
3933,2034,"Chrysler","Town and Country Touring","2006","3.8",,
3934,3385,"Ford","Escort","1999",,,
3935,2306,"Mercury","Sable","1996",,,
3936,787,"Ford","Focus","2000","2.0 SOHC",,
3937,2307,"Chevy","Malibu","2009",,,
3938,1362,"Chevy","Impala","2008",,,
3939,1362,"Chevy","Malibu","2000",,,
3940,1657,"Chrysler","Concorde","1997",,,
3941,2308,"Ford","Taurus","2002","3.0 DOHC",,
3942,2309,"Mercury","Mountaineer","1999","5.0",,
3943,2310,"Ford","Explorer","2005",,,
3944,2311,"Ford","Tempo","1993",,,
3945,2312,"Lincoln","LS","2000","3.0",,
3946,2313,"Ford","Focus","2007",,,
3947,1261,"Chevy","S10","2001","2.2",,
3948,2314,"Dodge","Ram","2004","5.7",,
3949,2315,"Lincoln","Town Car","2004",,,
3950,2132,"Pontiac","Grand Am GT","2004",,,
3951,110,"r","Pathfinder","2006",,,
3952,617,"Lincoln",,"1983",,,
3953,557,"Lincoln","Town Car","1999  #11153",,,
3954,1326,"Chevy","Aveo","2004","1.6",,
3955,2317,"Dodge","Durango","2001",,,
3956,265,"Pontiac","G6","2005",,,
3957,2093,"GMC","1500","1990","4.3",,
3958,2320,"Mittsibishi","Eclipse","2003",,,
3959,2321,"Smart Car",,"2005",,,
3960,2322,"Mercury","Grand Marquis","1992",,,
3961,221,"Chevy","Silverado","2008",,,
3962,2323,"Pontiac","Grand Am","1993",,,
3963,2106,"Dodge","Ram","1997",,,
3964,2324,"Chevy","Impala","2007",,,
3965,69,"Jeep","Liberty","2003",,,
3966,2305,"Chrysler","Sebring","2001",,,
3967,1846,"GMC","Truck","2006",,,
3968,2325,"Chevy","Blazer","1987",,,
3969,2326,"Dodge","Ram","1998","5.2",,
3970,2034,"Ford","F150","2000",,,
3971,2327,"Chevy","Silverado","2006","4.8",,
3972,2149,"Pontiac","Grand Am","2002",,,
3973,2329,"Dodge","Ram","1999","5.2",,
3974,1082,"Ford","Taurus","2002",,,
3975,92,"Ford #8156","Ranger",,"Car #8156",,"8156"
3976,2273,"Chevy","Aveo","2006","1.6",,
3977,931,"Toyota","Tundra","2005","4.7",,
3978,2330,"Jeep","Liberty","2004","3.7",,
3979,2331,"Mittsibishi","Lancer","2003",,,
3981,2332,"Dodge","Caravan",,,,
3982,2333,"Mercury","Cougar","1994","3.8",,
3983,1045,"Ford","Probe","1997",,,
3984,2334,"Chevy","Blazer","2001",,,
3985,2335,"Ford","Explorer Sport Trac","2007","4.0",,
3986,2336,"Chrysler","PT Cruiser","2002",,,
3987,2337,"Dodge","Dakota","1997",,,
3988,277,"Chevy","Cobalt","2005","2.2",,
3989,2071,"GMC","2500","1988",,,
3990,312,"Ford","Escape","2004","3.0",,
3991,2060,"GMC","Sonoma","1992","4.3",,
3992,2338,"Chevy","Silverado","2001","5.3",,
3993,1676,"Chevy","S10","1992",,,
3994,2339,"2343896","Jetta","2001",,,
3995,2340,"Mercury","Mystique","1996",,,
3996,2322,"Chevy","Caprice Classic","1992",,,
3997,2341,"Ford","Crown Victoria","2000",,,
3998,2342,"Chevy","Cavalier","2001",,,
3999,2202,"Mercury","Sable","1999",,,
4000,2343,"Dodge","Ram","2003","5.7",,
4001,1155,"Ford","F250","1978",,,
4002,2344,"Chrysler","Sebring","1999",,,
4003,2345,"Buick","LaSabre","1997",,,
4004,2346,"Ford","Focus","2002",,,
4005,2347,"Chevy","Blazer","1993",,,
4006,2348,"Dodge","Ram","2005",,,
4007,2349,"Chevy","Camaro","1992",,,
4008,2118,"jChevy","Colorado","2006",,,
4009,318,"Ford","F250","1995","5.8",,
4010,2350,"Mercury","Tracer","1997",,,
4011,1548,"Chrysler","Town & Country","2005","3.8",,
4012,1872,"GMC","Sierra","1994",,,
4013,2351,"Chevy","Silverado","2000","4.3",,
4014,2352,"Hyundai","Sonata","1997","2.0 DOHC",,
4015,2353,"Buick","Roadmaster","1992",,,
4016,519,"Lexus","RX300","2002","3.0",,
4017,1505,"Chrysler","Sebnring","2001","2.7",,
4018,858,"Chevy","Impala","2009","3.5",,
4019,321,"Chrysler","Concorde","1994",,,
4020,2354,"Ford","Taurus","1999","3.0 OHC",,
4021,2355,"Chevy","Trailblazer","2003",,,
4022,2356,"Chevy","Corsica","1996",,,
4023,230,"Pontiac","Sunfire","2004","2.2 DOHC",,
4024,2357,"Ford","F150","1993",,,
4025,1033,"Chevy","Impala","2004","3.8",,
4026,2060,"Lexus","ES 350","2007",,,
4027,689,"Chevy","Silverado","2009","5.3",,
4028,2358,"GMC","Safari Van","2000",,,
4029,2360,"Lincoln","Town Car","1998",,,
4030,2361,"Ford","Aerostar","1997",,,
4031,2362,"Mazda","Prot�g�","2002","2.0",,
4032,2362,"C hevy","S10","2002",,,
4033,287,"Dodge","Caravan","2005","3.8",,
4034,2363,"Jeep","Liberty","2003","3.7 SOHC",,
4035,2364,"Ford","Escape","2002",,,
4036,2060,"Chevy","Malibu","2002",,,
4037,2365,"Mittsubishi","Endeavor","2005","3.8",,
4038,512,"Chevy","1500","1995","5.7",,
4039,2366,"Pontiac","Grand Am","2001",,,
4040,891,,"Avalon","2006","3.5 DOHC",,
4041,2367,"Chevy","Malibu","2004",,,
4042,948,"Chrysler","Crossfire","2005","3.2",,
4043,2368,"Saturn",,"2001",,,
4044,2369,"Dodge","Ram","1997","5.9",,
4045,162,"Ford","Ranger","2003",,,
4046,557,"Mercury","Marquis #11169","1998","4.6",,"11169"
4047,605,"Saturn","SL Sedan","2002","1.9 SOHC",,
4048,2370,"Chevy","Blazer","1989",,,
4049,79,"Ford","Escape","2002",,,
4050,2371,"Plymouth","Breeze","2000","2.4",,
4051,2336,"Lincoln","Town Car","1998",,,
4052,2372,"Ford","Mustang","2003",,,
4053,2373,"Dodge","Ram","1994",,,
4054,2374,"Jeep","Cherokee","1994","4.0",,
4055,2375,"Ford","Windstar","2000",,,
4056,2376,"Suzuki","Vitara","1999","2.0 DOHC",,
4057,1484,"Pontiac","Sunfire","2002","2.2 OHV",,
4058,2377,"Chevy","Cobalt","2007",,,
4059,2378,"Chevy","Monte Carlo SS","2000","3.8",,
4060,3106,"Mazda","3","2005","2.3",,
4061,2379,"Nissan","Sentra","2001",,,
4062,1721,"Dodge","Neon","2003","2.0 SOHC",,
4063,114,"Toyota","Tacoma","2006","2.7",,
4064,2380,"Nissan","Maxima","1985",,,
4065,1535,"Olds","Alero","2003",,,
4066,849,"Pontiac","Bonneville","2000","3.8",,
4067,35,"Pontiac","Grand Prix","2004",,,
4068,1147,"Toyota","Corolla","2005","1.8",,
4069,2381,"Oldsmbile","Ninety-Eight","1994","3.8",,
4070,2237,"Dodge","Stratus","2000",,,
4071,1154,"Lincoln","Town Car","2000",,,
4072,2384,"Ford","Escort","2000",,,
4073,2385,"Chevy","Silverado","2007","5.3",,
4074,2386,"Ford","F150","1987",,,
4075,232,"Dodge","Neon","2005",,,
4076,2387,"Chevy","Silverado 2500 HD","2003","6.0",,
4077,1676,"Lincoln","LS","2000",,,
4078,1341,"Volkswagen","Jetta","2007","2.0",,
4079,2389,"Ford","F150","1996","5.9",,
4080,1380,"Ford","Ranger","1998","3.0",,
4081,2390,"Chevy","Astro Van",,,,
4082,2391,"Chevy","Silverado","2006",,,
4083,2392,"Ford","Ranger","1990",,,
4084,1867,"FORD","ESCAPE",,,,
4085,553,"Dodge","Neon","2000",,,
4086,1867,"Nissan","Maxima","2003","3.5",,
4087,2393,"Buick","Regal","2000",,,
4088,1900,"Nissan","Sentra","2001",,,
4089,2394,"Ford","Ranger","1993","3.-0",,
4090,1504,"Buick","LaSabre","1995",,,
4091,79,"Chevy","Silverado","2002",,,
4092,2061,"HYUNDAI","TIBERON","2002",,,
4093,1969,"Saturn","1ON","2003",,,
4094,2395,"Jeep","Liberty","2002",,,
4095,2396,"Ford","F150","2003","5.4 SOHC",,
4096,2180,"Ford","F150","1998",,,
4097,2397,"Ford","F150","2005","4.2",,
4098,2398,"Ford","Escort","2001",,,
4099,2399,"Chevy","Caprice","1984",,,
4100,2400,"Pontiac","Bonneville","2000",,,
4101,2401,"Chevy","Silverado","2000","5.3",,
4102,2402,"Ford","500",,"2007",,
4103,2403,"Saturn",,"2002",,,
4104,2884,"Dodge","Durango","2001","5.9 4WD",,
4105,2404,"Toyota","Solara","1999","3.0 DOHC",,
4106,2405,"Ford","F150","2002",,,
4107,2406,"Honda","Civic","1995","1.6L",,
4108,2407,"Dodge","Grand Caravan","2007",,,
4109,2409,"Mazda",,"1996",,,
4110,401,"Chevy","Malibu","2008","2.2",,
4111,2410,"Olds","Cutlass supreme","1996",,,
4112,274,"Ford","Expedition","2006","5.4",,
4113,230,"Saturn","Vue","2003","3.0",,
4114,2042,"Dodge","Caravan","2006","3.3",,
4115,2396,"Ford","Explorer","2003","4.0 SOHC",,
4116,2412,"Dodge","Caravan","1996","3.8",,
4117,2413,"Chevy","Cavalier","1998",,,
4118,889,"Jeep","Grand Cherokee","2004",,,
4119,2414,"Pontiac","Grand Am","2000","3.4",,
4120,2415,"Ford","Contour","1998",,,
4121,2416,"Kia","Optima","2006",,,
4122,2417,"Chrysler","Sebring","2004","2.7",,
4123,1031,"Chrysler","Town and Country","2001","3.8",,
4124,2418,"Cadillac","Deville","1992",,,
4125,977,"GMC","Envoy","2005","4.2",,
4126,1326,"Chevy","Aveo","2004",,,
4127,2419,"Ford","Ranger","1996","4.0",,
4128,2420,"Jeep",,"2002","3.7",,
4129,1154,"Saturn","S Series","2001","1.9",,
4130,2421,"Olds","Cierra",,,,
4131,1638,"Chevy","S10","1999",,,
4132,2422,"Lincoln","Town Car","1997","4.6",,
4133,1896,"Ford","Aerostar Van","1993","3.0",,
4134,1577,"Dodge","Neon",,,,
4135,2423,"Mittsibishi","Endeavor","2004","3.8",,
4136,2029,"Ford","Super Duty 330","2002","5.4 SOHC",,
4137,135,"Chevy","Impala","2003","3.4 OHV",,
4138,2424,"Pontiac","Grand Prix","2001","3.1",,
4139,645,"Ford","Taurus","2006","3.0 OHV",,
4140,1896,"Toyota","Truck","1990","3.0 sohc",,
4141,2425,"Chevy","Trailblazer","2002","4.2 DOHC",,
4142,2426,"Chrysler","300","2006","5.7",,
4143,2427,"Chevy","HHR","2006","2.4",,
4144,2428,"Chrysler","Town & Country","2006","3.8",,
4145,318,"Dodge","Ram","2001","5.9",,
4146,802,"Nissan","Maxima","2003","3.5",,
4147,1305,"Chevy","1500","1992","4.3",,
4148,655,"Olds","Alero","2004",,,
4149,656,"Olds","Alero","2004",,,
4150,2429,"Ford","Focus","2003",,,
4151,757,"Chevy","Monte Carlo","2006",,,
4152,2430,"Buick","Roadmaster","1996",,,
4153,391,"Chevy","Aveo","06",,,
4154,2323,"Ford","Mustang","1998",,,
4155,2431,"Ford","Escort","1999",,,
4156,752,"Ford","Mustang","1991",,,
4157,2432,"Chevy","Impala","2002",,,
4158,470,"Nissan","Quest","2008","3.5",,
4159,2433,"Pontiac","Grand Prix","2001","3.1",,
4160,2434,"Ford","F150","1995",,,
4161,676,"Chrysler","Caravan","2006",,,
4162,69,"Ford","F150","1992","5.0",,
4163,2435,"Ford","F150","1992","5.0",,
4164,1380,"Ford","F150","2008","5.4 SOHC 4X4",,
4165,79,"Chrysler","Sebring","1999",,,
4166,2436,"Chrysler","Town and Country Van","1996","3.8",,
4167,2437,"Honda","Civic","2003","1.7",,
4168,2438,"Mazda","3 Series","2005","2.0 DOHC",,
4169,2439,"Dodge","1500","1986",,,
4170,2440,"Buick","LaSabre","2002",,,
4171,1147,,,"2006",,,
4172,381,"Ford","Taurus","2002","3.0  DOHC",,
4173,2442,"Chevy","Monte Carlo","2007","5.3",,
